SiteName	Country	Period	PhaseCode	LabCode	C14Age	C14SD	Material	MaterialSpecies	tpq	taq	Longitude	Latitude	bib	bib_url
Masseria Candelaro	Italy	EN	Structure Q, layer 4	OxA-3684	6640	95	animal bone	n/d	-5726	-5385	15.750553	41.61289	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Masseria Candelaro	Italy	EN	Pit P2, layer 8	OxA-3685	6510	95	human bone	Homo sapiens	-5627	-5234	15.750553	41.61289	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Grotte de l'Abbaye	France	MN	Layers 5-7	Oxa-5265	5395	70	animal bone	n/d	-4354	-4048	5.674161	45.800792	Perrin & Manen 2021	https://doi.org/10.1371/journal.pone.0246964
A Daupharde	France	LM	Layer R1	OxA-5642(Ly-172)	6760	80	animal bone	n/d	-5829	-5485	5.509629	46.750552	Seara et al. 2002	Seara02
Monte Maulo	Italy	EN	B198	OxA-651	6540	80	animal bone	Bos taurus	-5626	-5333	14.917	41.8074	Gowlett et al. 1987	https://doi.org/10.1111/j.1475-4754.1987.tb00404.x
Monte Maulo	Italy	EN	B198	OxA-652	6280	70	animal bone	Bos taurus	-5467	-5045	14.917	41.8074	Gowlett et al. 1987	https://doi.org/10.1111/j.1475-4754.1987.tb00404.x
Monte Maulo	Italy	EN	B198	OxA-653	6210	70	animal bone	Bos taurus	-5321	-4957	14.917	41.8074	Gowlett et al. 1987	https://doi.org/10.1111/j.1475-4754.1987.tb00404.x
Colle del Fico	Italy	EN	A268 and A184 (various squares)	OxA-654	5840	70	animal bone	n/d	-4892	-4506	14.647	41.549	Gowlett et al. 1987	https://doi.org/10.1111/j.1475-4754.1987.tb00404.x
A Daupharde	France	MN	n/a	OxA-6541(Ly-171)	5790	120	animal bone	n/d	-4933	-4364	5.509629	46.750552	Seara et al. 2002	Seara02
Cerro de la Virtud	Spain	EN	Layer II	OxA-6580	5840	80	human bone	Homo sapiens	-4901	-4496	-2.1334	37.35	Ruiz-Taboada & Montero 1999	RuizTaboada99
Cerro de la Virtud	Spain	EN	Layer II	OxA-6713	5765	55	human bone	Homo sapiens	-4774	-4458	-2.1334	37.35	Ruiz-Taboada & Montero 1999	RuizTaboada99
Cerro de la Virtud	Spain	EN	Layer II	OxA-6714	6030	55	human bone	Homo sapiens	-5204	-4786	-2.1334	37.35	Ruiz-Taboada & Montero 1999	RuizTaboada99
Cerro de la Virtud	Spain	EN	Layer II	OxA-6715	5895	55	wood charcoal	Olea sp.	-4933	-4612	-2.1334	37.35	Ruiz-Taboada & Montero 1999	RuizTaboada99
A Daupharde	France	LM	Layer R1	OxA-6775(Ly-382)	7960	90	animal bone	n/d	-7076	-6602	5.509629	46.750552	Seara et al. 2002	Seara02
A Daupharde	France	LM	Layer R1	OxA-6776(Ly-381)	7650	160	animal bone	n/d	-7035	-6106	5.509629	46.750552	Seara et al. 2002	Seara02
A Daupharde	France	LM	Layer R1	OxA-6777(Ly-380)	6560	75	animal bone	n/d	-5628	-5373	5.509629	46.750552	Seara et al. 2002	Seara02
Mondeval de Sora	Italy	LM	Burial, US 5, 4B	OxA-7468	7425	55	human bone	Homo sapiens	-6425	-6091	12.093947	46.466437	Fontana et al. 2020	https://doi.org/10.1371/journal.pone.0237573
Grotta S. Croce	Italy	EN	n/a	OxA-7594	6345	45	wood charcoal	n/d	-5470	-5214	16.469149	41.176935	Fiorentino et al. 2013	https://doi.org/10.1177/0959683613486942
Grotta S. Croce	Italy	EN	n/a	OxA-7595	6375	50	wood charcoal	n/d	-5474	-5220	16.469149	41.176935	Fiorentino et al. 2013	https://doi.org/10.1177/0959683613486942
Grotta S. Croce	Italy	EN	US 78	OxA-7596	6555	50	plant seed	n/d	-5620	-5384	16.469149	41.176935	Fiorentino et al. 2013	https://doi.org/10.1177/0959683613486942
Pupicina Cave	Croatia	EN	Horizont H-I	OxA-8471	6495	60	wood charcoal	n/d	-5608	-5330	14.1642	45.3156	Forenbaher & Miracle 2006	https://doi.org/10.4312/dp.33.10
Masseria Candelaro	Italy	EN	Structure Q, layer 3	OxA-9988	6605	45	plant seed	Cerealia sp.	-5621	-5479	15.750553	41.61289	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Masseria Candelaro	Italy	EN	Sector 43A-Fb	OxA-9989	6510	45	plant seed	Cerealia sp.	-5608	-5372	15.750553	41.61289	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Masseria Candelaro	Italy	EN	Layer 5, section Ze	OxA-9990	6555	45	plant seed	Cerealia sp.	-5619	-5390	15.750553	41.61289	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Grotta dell'Uzzo	Italy	EN	Trench F, cut 9	OxA-V-2364-40	7006	34	human bone	Homo sapiens	-5985	-5795	12.786694	38.109951	Natali & Forgia 2018	https://doi.org/10.1016/j.quaint.2017.07.004
Grotta dell'Uzzo	Italy	EM	C[3]-A[7-16]-F[18-16]	OxA-V-2364-41	7871	37	human bone	Homo sapiens	-7025	-6599	12.786694	38.109951	Manino et al. 2015, tabl. 14	https://doi.org/10.1038/srep16288
Grotta dell'Uzzo	Italy	LMEN	Trench F, cut 12	OxA-V-2364-43	7753	36	human bone	Homo sapiens	-6646	-6481	12.786694	38.109951	Natali & Forgia 2018	https://doi.org/10.1016/j.quaint.2017.07.004
Arma dell'Aquila	Italy	EN	Burial V	OxA-V-2365-31	6678	33	human bone	Homo sapiens	-5662	-5528	8.32967	44.204708	Sparacello et al. 2019	https://doi.org/10.1016/j.quaint.2019.02.003
Arma dell'Aquila	Italy	EN	R5	OxA-V-2365-32	6118	33	human bone	Homo sapiens	-5209	-4945	8.32967	44.204708	Sparacello et al. 2019	https://doi.org/10.1016/j.quaint.2019.02.003
Arma dell'Aquila	Italy	EN	R3	OxA-V-2365-33	6114	32	human bone	Homo sapiens	-5209	-4942	8.32967	44.204708	Sparacello et al. 2019	https://doi.org/10.1016/j.quaint.2019.02.003
Arma dell'Aquila	Italy	EN	R3	OxA-V-2365-34	6029	33	human bone	Homo sapiens	-5024	-4802	8.32967	44.204708	Sparacello et al. 2019	https://doi.org/10.1016/j.quaint.2019.02.003
Arma dell'Aquila	Italy	EN	R2	OxA-V-2365-35	6155	34	human bone	Homo sapiens	-5211	-5002	8.32967	44.204708	Sparacello et al. 2019	https://doi.org/10.1016/j.quaint.2019.02.003
Arma dell'Aquila	Italy	EN	Burial I, individual 1	OxA-V-2365-36	6318	33	human bone	Homo sapiens	-5361	-5216	8.32967	44.204708	Sparacello et al. 2019	https://doi.org/10.1016/j.quaint.2019.02.003
Arma dell'Aquila	Italy	EN	Z1	OxA-V-2365-37	5804	33	human bone	Homo sapiens	-4775	-4546	8.32967	44.204708	Sparacello et al. 2019	https://doi.org/10.1016/j.quaint.2019.02.003
Grotta dell'Uzzo	Italy	EN	F[7-10]-W[15]	OxA-V-2365-38	6937	33	human bone	Homo sapiens	-5895	-5730	12.786694	38.109951	Manino et al. 2015, tabl. 14	https://doi.org/10.1038/srep16288
Grotta dell'Uzzo	Italy	EM	C[3]-A[7-16]-F[18-16]	OxA-V-2365-39	7971	37	human bone	Homo sapiens	-7044	-6699	12.786694	38.109951	Manino et al. 2015, tabl. 14	https://doi.org/10.1038/srep16288
Cova de la Sarsa	Spain	EN	n/a	OxA-V-2392-26	6341	30	human bone	Homo sapiens	-5459	-5217	-0.58196	38.756766	Garcia Borja et al. 2018	GarciaBorja18
Grotta dell'Uzzo	Italy	LMEN	Trench F, cut 10	OxA-X-2071-31	7413	39	shell	Marine shell	-6398	-6102	12.786694	38.109951	Natali & Forgia 2018	https://doi.org/10.1016/j.quaint.2017.07.004
Piancada	Italy	EN	Q: F1	OZB-654	5869	71	wood charcoal	n/d	-4931	-4545	13.096376	45.805789	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Piancada	Italy	EN	Q: E4	OZB-948	6410	70	wood charcoal	n/d	-5481	-5217	13.096376	45.805789	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Piancada	Italy	EN	Q: F2	OZB-949	6280	80	wood charcoal	n/d	-5471	-5031	13.096376	45.805789	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Piancada	Italy	EN	Q: E3	OZB-950	6240	80	wood charcoal	n/d	-5375	-4991	13.096376	45.805789	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Piancada	Italy	EN	Q: F1-2	OZC-209	5940	70	wood charcoal	n/d	-5005	-4617	13.096376	45.805789	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Piancada	Italy	EN	Q: F2-2	OZC-210	6060	60	wood charcoal	n/d	-5208	-4797	13.096376	45.805789	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Piancada	Italy	EN	Burial of Piancada	OZC-211	6330	30	human bone	Homo sapiens	-5371	-5216	13.096376	45.805789	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Cova de Canet	Spain	EM	Layer B	P-2408	7220	570	wood charcoal	n/d	-7541	-5044	2.62722	39.65472	Guerrero 1996	Guerrero96
Grotta dell'Uzzo	Italy	LMEN	Trench F, cuts7-9	P-2733	6750	70	wood charcoal	n/d	-5777	-5527	12.786694	38.109951	Meulengracht et al. 1981	https://doi.org/10.1017/S0033822200037620
Grotta dell'Uzzo	Italy	LM	Trench F, cuts13-14	P-2734	7910	70	wood charcoal	n/d	-7044	-6641	12.786694	38.109951	Meulengracht et al. 1981	https://doi.org/10.1017/S0033822200037620
Piana di Curinga	Italy	EN	area H	P-2946	6930	60	wood charcoal	n/d	-5980	-5714	16.298682	38.83539	Ammerman et al. 1988	https://doi.org/10.1179/009346988791974510
Piana di Curinga	Italy	EN	area C	P-2948	5690	50	n/a	n/a	-4682	-4371	16.298682	38.83539	Ammerman et al. 1988	https://doi.org/10.1179/009346988791974510
Piana di Curinga	Italy	EN	area C	P-2949	6710	80	n/a	n/a	-5732	-5481	16.298682	38.83539	Ammerman et al. 1988	https://doi.org/10.1179/009346988791974510
Peras 1	France	MN	n/a	Peras1-ref.ind	6060	70	n/a	n/a	-5209	-4795	4.016667	43.616667	Perrin & Manen 2021	https://doi.org/10.1371/journal.pone.0246964
Lugo di Romagna	Italy	EN	n/a	Paris-?	5680	260	wood charcoal	n/d	-5208	-3986	11.901914	44.464184	Improta & Pessina 1998	Improta98
Grotte de Pertus II	France	MN	ens. sommital	Pertus-1	5005	30	plant seed	Cerealia sp.	-3945	-3656	6.6348	44.0237	Lepere 2009	Lepere09
Villaggio Leopardi	Italy	EN	n/a	Pi-101	6578	135	wood charcoal	n/d	-5735	-5223	13.916666	42.45	Alessio et al. 1970	https://doi.org/10.1017/S0033822200008304
Grotta delle Arene Candide	Italy	EN	US 25 (excavation BB)	Pi-27bis	6487	175	wood charcoal	n/d	-5731	-5043	8.32828	44.162304	Manen & Sabatier 2003	https://doi.org/10.3406/bspf.2003.12868
Isolino di Varese	Italy	EN	Plattaform Z:160	Pi-38	5326	180	wood charcoal	n/d	-4537	-3714	8.8334	45.8001	Facchinetti 2012	Facchinetti12
Isolino di Varese	Italy	EN	Str. Under wood platform	Pi-4	5534	144	wood charcoal	n/d	-4704	-4047	8.8334	45.8001	Facchinetti 2012	Facchinetti12
Grotta dei Piccioni	Italy	EN	Horizon early Phase of a middle Neolithic	Pl-46	6247	130	wood charcoal	n/d	-5476	-4853	13.9621	42.2219	Ferrara et al. 1961	https://doi.org/10.1017/S0033822200020889
Ca l'Estrada	Spain	EN	SF-501	Poz-10391	5740	40	human bone	Homo sapiens	-4700	-4461	2.280458	41.625728	Ruiz et al. 2012	Ruiz12
Mala Triglavca	Slovenia	LMEN	Grid 4, Layer 2.70	Poz-14232	7630	50	animal bone	Cervus elaphus	-6592	-6416	13.9568	45.6744	Mlekuz et al. 2008	https://doi.org/10.4312/dp.35.18
Mala Triglavca	Slovenia	EN	Grid 3, Layer 1.90	Poz-14243	5980	40	animal bone	Large ungulate	-4991	-4731	13.9568	45.6744	Mlekuz et al. 2008	https://doi.org/10.4312/dp.35.18
Mala Triglavca	Slovenia	LM	Grid 4, Layer 2.50–2.70	Poz-16341	7950	50	animal bone	Cervus elaphus	-7042	-6690	13.9568	45.6744	Mlekuz et al. 2008	https://doi.org/10.4312/dp.35.18
Crno Vrilo	Croatia	EN	A\1A\1 (upper part) AMS	Poz-18393	6925	35	animal bone	n/d	-5888	-5727	15.072992	44.528388	Kacar 2019	https://doi.org/10.4312/dp.46.22
Crno Vrilo	Croatia	EN	A\1A\ sterile (lower part)	Poz-18395	6900	40	animal bone	n/d	-5888	-5714	15.072992	44.528388	Kacar 2019	https://doi.org/10.4312/dp.46.22
Clos de Roque / Chemin de Barjols	France	MN	Phase 1	Poz-30351	5660	40	animal bone	Canis sp.	-4603	-4366	5.86528	43.459259	Remicourt et al. 2014	Remicourt14
Cazan l'Heritiere	France	MN	n/a	Poz-32304	5250	40	wood charcoal	Sambucus racemosa	-4231	-3975	5.1667	43.6834	Thirault et al. 2016	Thirault16
Cazan l'Heritiere	France	MN	n/a	Poz-32305	5070	40	wood charcoal	Pistacia lentiscus	-3967	-3771	5.1667	43.6834	Thirault et al. 2016	Thirault16
Cazan l'Heritiere	France	MN	n/a	Poz-32306	5010	40	wood charcoal	Pinus pinaster	-3946	-3657	5.1667	43.6834	Thirault et al. 2016	Thirault16
Cazan l'Heritiere	France	MN	n/a	Poz-32307	5050	40	wood charcoal	Pistacia terebinthus/lentiscus	-3958	-3713	5.1667	43.6834	Thirault et al. 2016	Thirault16
Catignano	Italy	EN	Structure 503, Q: AC19, cut 3	Poz-3643	6280	40	wood charcoal	n/d	-5359	-5076	13.943843	42.34267	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Catignano	Italy	EN	Structure 503, Q: AE12, cut 4	Poz-3644	6150	40	wood charcoal	n/d	-5215	-4960	13.943843	42.34267	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Catignano	Italy	EN	Structure 503, Q: AA17, cut 3	Poz-3645	6200	40	wood charcoal	n/d	-5300	-5032	13.943843	42.34267	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Saint-Antoine II	France	MN	Phase 1	Poz-36640	5410	40	n/a	n/a	-4347	-4065	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 2	Poz-36641	5250	40	n/a	n/a	-4231	-3975	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 2	Poz-36642	5260	40	n/a	n/a	-4233	-3980	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 1	Poz-36643	5520	40	n/a	n/a	-4450	-4267	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 3	Poz-36644	5200	40	n/a	n/a	-4224	-3948	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 2	Poz-36645	5370	35	n/a	n/a	-4331	-4056	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 2	Poz-36646	5360	40	n/a	n/a	-4330	-4053	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 4 (et 5?)	Poz-36647	5100	35	n/a	n/a	-3975	-3797	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 3	Poz-36665	5160	35	n/a	n/a	-4047	-3810	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 3	Poz-36666	5210	40	n/a	n/a	-4226	-3952	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 2	Poz-36685	5280	40	n/a	n/a	-4240	-3987	3.985613	43.652182	Furestier et al. 2012	Furestier12
Saint-Antoine II	France	MN	Phase 2	Poz-36686	5330	35	n/a	n/a	-4317	-4049	3.985613	43.652182	Furestier et al. 2012	Furestier12
Cazan l'Heritiere	France	MN	n/a	Poz-47900	5105	35	organic	n/d	-3978	-3798	5.1667	43.6834	Thirault et al. 2016	Thirault16
Clos de Roque / Chemin de Barjols	France	MN	Phase 1	Poz-49171	5870	40	wood charcoal	n/d	-4840	-4615	5.86528	43.459259	Remicourt et al. 2014	Remicourt14
Clos de Roque / Chemin de Barjols	France	MN	Phase 1	Poz-49388	5910	40	wood charcoal	n/d	-4899	-4697	5.86528	43.459259	Remicourt et al. 2014	Remicourt14
Clos de Roque / Chemin de Barjols	France	MN	Phase 1	Poz-49389	5950	40	wood charcoal	n/d	-4936	-4723	5.86528	43.459259	Remicourt et al. 2014	Remicourt14
Pokrovnik	Croatia	MN	D/9	PSU-4960/UCIAMS-106477	6280	20	animal bone	Ovis aries	-5307	-5215	16.062428	43.804792	McClure et al. 2016	https://doi.org/10.2458/56.17918
Pokrovnik	Croatia	EN	D/11	PSU-4961/UCIAMS-106478	6840	25	animal bone	Ovis aries	-5782	-5661	16.062428	43.804792	McClure et al. 2016	https://doi.org/10.2458/56.17918
Danilo-Bitinj	Croatia	MN	A/42	PSU-5290/UCIAMS-116202	6155	25	animal bone	Ovis aries	-5210	-5011	16.032523	43.71044	McClure et al. 2016	https://doi.org/10.2458/56.17918
Konjevrate	Croatia	EN	n/a	PSU-5291/UCIAMS-116203	6655	25	animal bone	Ovis aries	-5631	-5525	16.011773	43.784563	McClure et al. 2016	https://doi.org/10.2458/56.17918
Krivace	Croatia	MN	III/A1	PSU-5292/UCIAMS-116204	6300	25	animal bone	Bos taurus	-5318	-5214	15.842279	43.923297	McClure et al. 2016	https://doi.org/10.2458/56.17918
Pokrovnik	Croatia	EN	D/22	PSU-5293/UCIAMS-116205	7090	25	animal bone	Bos taurus	-6023	-5898	16.062428	43.804792	McClure et al. 2016	https://doi.org/10.2458/56.17918
Pokrovnik	Croatia	MN	D/10 B	PSU-5294/UCIAMS-116206	6190	25	animal bone	Bos taurus	-5216	-5045	16.062428	43.804792	McClure et al. 2016	https://doi.org/10.2458/56.17918
Pokrovnik	Croatia	EN	D/23	PSU-5556/UCIAMS-119837	6975	30	animal bone	Ovis aries	-5975	-5755	16.062428	43.804792	McClure et al. 2016	https://doi.org/10.2458/56.17918
Konjevrate	Croatia	EN	n/a	PSU-5557/UCIAMS-119838	6175	30	animal bone	Ovis aries	-5215	-5016	16.011773	43.784563	McClure et al. 2016	https://doi.org/10.2458/56.17918
Krivace	Croatia	MN	III/A2	PSU-5558/UCIAMS-119839	6115	30	animal bone	Sus scrofa	-5209	-4943	15.842279	43.923297	McClure et al. 2016	https://doi.org/10.2458/56.17918
Rasinovac	Croatia	EN	US 3 (upper part)	PSU-5612/UCIAMS-127394	7060	25	animal bone	Bos taurus	-6011	-5851	15.843811	43.899871	McClure et al. 2016	https://doi.org/10.2458/56.17918
Krivace	Croatia	MN	1/SJ22	PSU-5613/UCIAMS-127395	6270	20	human bone	Homo sapiens	-5307	-5212	15.842279	43.923297	McClure et al. 2016	https://doi.org/10.2458/56.17918
Krivace	Croatia	MN	1/SJ24	PSU-5614/UCIAMS-127396	6285	20	human bone	Homo sapiens	-5308	-5216	15.842279	43.923297	McClure et al. 2016	https://doi.org/10.2458/56.17918
Krivace	Croatia	MN	1/SJ20	PSU-5615/UCIAMS-127397	6290	20	human bone	Homo sapiens	-5310	-5216	15.842279	43.923297	McClure et al. 2016	https://doi.org/10.2458/56.17918
Rasinovac	Croatia	EN	US 3 (lower part)	PSU-64923/UCIAMS-158546	7065	25	animal bone	Capra hircus	-6012	-5890	15.843811	43.899871	Kacar 2019	https://doi.org/10.4312/dp.46.22
Grotta Filiestru	Italy	EN	Tr. B, lev. 12	Q-3020	6710	75	wood charcoal	n/d	-5731	-5482	8.651545	40.453804	Luglie 2018	https://doi.org/10.1016/j.quaint.2017.12.032
Grotta Filiestru	Italy	EN	Tr. B, lev. 11, cut 2	Q-3021	6615	75	wood charcoal	n/d	-5703	-5387	8.651545	40.453804	Luglie 2018	https://doi.org/10.1016/j.quaint.2017.12.032
Grotta Filiestru	Italy	EN	Tr. B, lev. 10, cut 5	Q-3022	6515	60	wood charcoal	n/d	-5617	-5361	8.651545	40.453804	Luglie 2018	https://doi.org/10.1016/j.quaint.2017.12.032
Grotta Filiestru	Italy	EN	Tr. B, lev. 10, cut 2	Q-3023	6470	60	wood charcoal	n/d	-5551	-5314	8.651545	40.453804	Luglie 2018	https://doi.org/10.1016/j.quaint.2017.12.032
Grotta Filiestru	Italy	MN	Tr. B, lev. 9, cut 4	Q-3024	6120	55	wood charcoal	n/d	-5213	-4856	8.651545	40.453804	Luglie 2018	https://doi.org/10.1016/j.quaint.2017.12.032
Grotta Filiestru	Italy	EN	B9	Q-3025	5900	50	wood charcoal	n/d	-4933	-4617	8.651545	40.453804	Trump 1983	Trump83
Grotta Filiestru	Italy	EN	pil 4	Q-3026	5625	65	wood charcoal	n/d	-4609	-4343	8.651545	40.453804	Trump 1983	Trump83
Grotta Filiestru	Italy	MN	Trench B, Layer 7	Q-3027	5250	60	n/a	n/a	-4242	-3961	8.651545	40.453804	Melis et al. 2007	Melis07
Balma de Son Matge	Spain	EM	n/a	QL-29	6680	120	organic	Myotragus balearicus	-5831	-5378	2.627107	39.693893	Ramis & Bover 2001	https://doi.org/10.1006/jasc.2000.0548
Grotta delle Arene Candide	Italy	EN	US 13c (excavation Tine) B	R-101	6220	55	wood charcoal	n/d	-5311	-5029	8.32828	44.162304	Manen & Sabatier 2003	https://doi.org/10.3406/bspf.2003.12868
Grotta delle Arene Candide	Italy	MN	Liv. 21-24 fase IV	R-102	5335	50	wood charcoal	n/d	-4328	-4003	8.32828	44.162304	Facchinetti 2012	Facchinetti12
Grotta delle Arene Candide	Italy	MN	Liv. 16-19 fase IV	R-103	5465	50	wood charcoal	n/d	-4445	-4172	8.32828	44.162304	Facchinetti 2012	Facchinetti12
Grotta dei Ciclami	Italy	EN	Layer 8	R-1038	6290	130	wood charcoal	n/d	-5516	-4908	13.8173	45.7075	Biagi & Voytek 1994	Biagi94
Grotta dei Ciclami	Italy	EN	Layer 8	R-1040a	6300	50	wood charcoal	n/d	-5463	-5074	13.8173	45.7075	Biagi & Voytek 1994	Biagi94
Grotta Benussi	Italy	LM	Layer 3-4	R-1042	7230	150	wood charcoal	n/d	-6418	-5806	13.6922	45.7771	Forenbaher & Miracle 2006	https://doi.org/10.4312/dp.33.10
Grotta Benussi	Italy	LM	Layer 3	R-1043	7050	60	wood charcoal	n/d	-6058	-5786	13.6922	45.7771	Forenbaher & Miracle 2006	https://doi.org/10.4312/dp.33.10
Grotta Benussi	Italy	LM	Layer 4	R-1044	7620	150	wood charcoal	n/d	-7021	-6088	13.6922	45.7771	Forenbaher & Miracle 2006	https://doi.org/10.4312/dp.33.10
Arma dello Stefanin	Italy	EM	Layer 4	R-109	7800	100	wood charcoal	n/d	-7034	-6456	8.0021	44.1044	Alessio et al. 1967	https://doi.org/10.1017/S003382220000062X
Catignano	Italy	MN	Structure 5, cut 2	R-1100	5865	50	wood charcoal	n/d	-4846	-4555	13.943843	42.34267	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Catignano	Italy	EN	Structure 5, cut 6a	R-1101a	6080	70	wood charcoal	n/d	-5211	-4803	13.943843	42.34267	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Catignano	Italy	EN	Structure 9a	R-1102	6000	70	wood charcoal	n/d	-5201	-4718	13.943843	42.34267	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Riparo Romagnano III	Italy	LMEN	AA1-2	R-1136	6480	50	wood charcoal	n/d	-5531	-5324	11.101278	46.01747	Perrin 2005	Perrin05
Riparo Romagnano III	Italy	LM	AB1-2	R-1137	7850	60	wood charcoal	n/d	-7032	-6511	11.101278	46.01747	Bagolini & Biagi 1990	https://doi.org/10.1111/j.1468-0092.1990.tb00211.x
Riparo Romagnano III	Italy	LM	AB1-2	R-1137a	7500	160	wood charcoal	n/d	-6650	-6026	11.101278	46.01747	Bagolini & Biagi 1990	https://doi.org/10.1111/j.1468-0092.1990.tb00211.x
Riparo Romagnano III	Italy	LM	AB1-2	R-1137b	7800	80	wood charcoal	n/d	-7028	-6461	11.101278	46.01747	Bagolini & Biagi 1990	https://doi.org/10.1111/j.1468-0092.1990.tb00211.x
Catignano	Italy	EN	Structure 7a, cut3	R-1146	6410	70	wood charcoal	n/d	-5481	-5217	13.943843	42.34267	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Catignano	Italy	EN	Structure 7a, cut?	R-1147	6480	70	wood charcoal	n/d	-5611	-5313	13.943843	42.34267	Mazzucco et al. 2020	https://doi.org/10.1371/journal.pone.0232455.s002
Riparo Pradestel	Italy	LM	Layer D 1-3	R-1148	6870	50	wood charcoal	n/d	-5884	-5656	11.104212	46.058721	Alessio et al. 1978	https://doi.org/10.1017/S0033822200003921
Monte Venere	Italy	EN	Sector A,bottom str.4/top str.5 and 6	R-1167	6860	60	wood charcoal	n/d	-5884	-5633	12.1814	42.3505	c14-meso-dbase	NA
Monte Venere	Italy	EN	Stratum 3	R-1169a	5770	50	wood charcoal	n/d	-4773	-4462	12.1814	42.3505	c14-meso-dbase	NA
Monte Venere	Italy	EN	Stratum 4	R-1175	6940	100	wood charcoal	n/d	-6011	-5657	12.1814	42.3505	c14-meso-dbase	NA
Monte Venere	Italy	EN	Stratum 7	R-1176	5650	100	wood charcoal	n/d	-4721	-4330	12.1814	42.3505	c14-meso-dbase	NA
Arma dello Stefanin	Italy	MN	Layer 3	R-124	5600	80	wood charcoal	n/d	-4658	-4266	8.0021	44.1044	Alessio et al. 1967	https://doi.org/10.1017/S003382220000062X
Lama Lite II	Italy	LM	US 6	R-1394	6620	80	wood charcoal	n/d	-5711	-5387	10.414239	44.258518	Radi & Petrinelli Pannocchia 2018	https://doi.org/10.1016/j.quaint.2017.06.063
Grotta Continenza	Italy	EN	Con 7	R-1410	6170	75	wood charcoal	n/d	-5308	-4913	13.563071	41.961674	Serradimigni et al. 2016	https://doi.org/10.1016/j.quaint.2016.12.027
Grotta Continenza	Italy	EN	Con 20	R-1411	6590	75	wood charcoal	n/d	-5656	-5380	13.563071	41.961674	Serradimigni et al. 2016	https://doi.org/10.1016/j.quaint.2016.12.027
